Line,Suspiciousness
org/apache/commons/lang/StringUtils.java#2374,0
org/apache/commons/lang/StringUtils.java#3798,0
org/apache/commons/lang/time/DurationFormatUtils.java#485,0
org/apache/commons/lang/time/DurationFormatUtils.java#482,0
org/apache/commons/lang/time/DurationFormatUtils.java#483,0
org/apache/commons/lang/time/DurationFormatUtils.java#481,0
org/apache/commons/lang/time/DurationFormatUtils.java#286,0.33333333333333337
org/apache/commons/lang/StringUtils.java#2010,0
org/apache/commons/lang/StringUtils.java#4963,0
org/apache/commons/lang/StringUtils.java#1480,0
org/apache/commons/lang/time/DurationFormatUtils.java#247,0.5
org/apache/commons/lang/StringUtils.java#4691,0
org/apache/commons/lang/StringUtils.java#3994,0
org/apache/commons/lang/time/DurationFormatUtils.java#357,0.5
org/apache/commons/lang/StringUtils.java#4127,0
org/apache/commons/lang/StringUtils.java#4693,0
org/apache/commons/lang/StringUtils.java#4337,0
org/apache/commons/lang/StringUtils.java#4962,0
org/apache/commons/lang/StringUtils.java#626,0
org/apache/commons/lang/time/DurationFormatUtils.java#439,1.0
org/apache/commons/lang/StringUtils.java#624,0
org/apache/commons/lang/StringUtils.java#623,0
org/apache/commons/lang/StringUtils.java#622,0
org/apache/commons/lang/StringUtils.java#589,0
org/apache/commons/lang/time/DurationFormatUtils.java#433,0.33333333333333337
org/apache/commons/lang/time/DurationFormatUtils.java#430,0.09999999999999998
org/apache/commons/lang/time/DurationFormatUtils.java#437,1.0
org/apache/commons/lang/time/DurationFormatUtils.java#436,0.33333333333333337
org/apache/commons/lang/time/DurationFormatUtils.java#435,0.33333333333333337
org/apache/commons/lang/StringUtils.java#4694,0
org/apache/commons/lang/StringUtils.java#2158,0
org/apache/commons/lang/StringUtils.java#4880,0
org/apache/commons/lang/StringUtils.java#3018,0
org/apache/commons/lang/StringUtils.java#3019,0
org/apache/commons/lang/time/DurationFormatUtils.java#506,0.09090909090909094
org/apache/commons/lang/StringUtils.java#2150,0
org/apache/commons/lang/StringUtils.java#2151,0
org/apache/commons/lang/StringUtils.java#2152,0
org/apache/commons/lang/StringUtils.java#2153,0
org/apache/commons/lang/StringUtils.java#2154,0
org/apache/commons/lang/StringUtils.java#3017,0
org/apache/commons/lang/StringUtils.java#2156,0
org/apache/commons/lang/StringUtils.java#2157,0
org/apache/commons/lang/time/DurationFormatUtils.java#136,0
org/apache/commons/lang/StringUtils.java#4509,0
org/apache/commons/lang/time/DurationFormatUtils.java#58,0
org/apache/commons/lang/StringUtils.java#3705,0
org/apache/commons/lang/StringUtils.java#3702,0
org/apache/commons/lang/StringUtils.java#3703,0
org/apache/commons/lang/time/DurationFormatUtils.java#130,0
org/apache/commons/lang/StringUtils.java#3701,0
org/apache/commons/lang/time/DurationFormatUtils.java#183,0
org/apache/commons/lang/time/DurationFormatUtils.java#503,0.11111111111111116
org/apache/commons/lang/time/DurationFormatUtils.java#324,0.33333333333333337
org/apache/commons/lang/StringUtils.java#4039,0
org/apache/commons/lang/time/DurationFormatUtils.java#138,0
org/apache/commons/lang/StringUtils.java#3992,0
org/apache/commons/lang/StringUtils.java#2554,0
org/apache/commons/lang/StringUtils.java#1066,0
org/apache/commons/lang/StringUtils.java#2550,0
org/apache/commons/lang/StringUtils.java#2551,0
org/apache/commons/lang/time/DurationFormatUtils.java#509,0.09090909090909094
org/apache/commons/lang/time/DurationFormatUtils.java#507,0.09090909090909094
org/apache/commons/lang/StringUtils.java#4264,0
org/apache/commons/lang/time/DurationFormatUtils.java#505,0.09090909090909094
org/apache/commons/lang/time/DurationFormatUtils.java#494,0
org/apache/commons/lang/time/DurationFormatUtils.java#390,0.09999999999999998
org/apache/commons/lang/time/DurationFormatUtils.java#501,0.09090909090909094
org/apache/commons/lang/StringUtils.java#4265,0
