Statement,Suspiciousness
org.apache.commons.math.MaxEvaluationsExceededException#57,0.0
org.apache.commons.math.MaxEvaluationsExceededException#58,0.0
org.apache.commons.math.MaxEvaluationsExceededException#64,0.0
org.apache.commons.math.FunctionEvaluationException#44,0.0
org.apache.commons.math.FunctionEvaluationException#45,0.0
org.apache.commons.math.FunctionEvaluationException#46,0.0
org.apache.commons.math.FunctionEvaluationException#56,0.0
org.apache.commons.math.FunctionEvaluationException#57,0.0
org.apache.commons.math.FunctionEvaluationException#58,0.0
org.apache.commons.math.FunctionEvaluationException#70,0.0
org.apache.commons.math.FunctionEvaluationException#71,0.0
org.apache.commons.math.FunctionEvaluationException#72,0.0
org.apache.commons.math.FunctionEvaluationException#84,0.0
org.apache.commons.math.FunctionEvaluationException#85,0.0
org.apache.commons.math.FunctionEvaluationException#86,0.0
org.apache.commons.math.FunctionEvaluationException#96,0.0
org.apache.commons.math.FunctionEvaluationException#97,0.0
org.apache.commons.math.FunctionEvaluationException#98,0.0
org.apache.commons.math.FunctionEvaluationException#108,0.0
org.apache.commons.math.FunctionEvaluationException#109,0.0
org.apache.commons.math.FunctionEvaluationException#110,0.0
org.apache.commons.math.FunctionEvaluationException#124,0.0
org.apache.commons.math.FunctionEvaluationException#125,0.0
org.apache.commons.math.FunctionEvaluationException#126,0.0
org.apache.commons.math.FunctionEvaluationException#140,0.0
org.apache.commons.math.FunctionEvaluationException#141,0.0
org.apache.commons.math.FunctionEvaluationException#142,0.0
org.apache.commons.math.FunctionEvaluationException#150,0.0
